"Davidson, D. W.",1
"Anderson, H. W.",1
"Burrill, M. F.",1
"Vujevic, P.",1
"Van Poletika, W. P.",1
"Nigram, B. S.",1
"Johnson, E. C.",1
"Malinowski, E.",1
"Konstantinov, P. J.",1
"Brindley, T. A.; Richardson, C. H.",1
Nathusius-Hundisburg,1
"De Long, W. A.; Beaumont, J. H.; Willaman, J. J.",1
"Filinger, G. A.",1
"Harder, R.",1
"Dunlop, W. R.",1
"Kaskarov, D. N.",1
"Dale, R. F.",1
"Kato, M.",1
"Loose, L.; Pearsall, W. H.",1
"Smith, O.; Cochran, H. L.",1
"Jones, H. A.; Borthwick, H. A.",1
"Voiko, N.; Kedrova, S,; Obuchova, A.",1
Kalmykov,1
"Adams, W. R.",1
"Hibben, S. G.",1
"Versinin, A. K.",1
"Tiren, L.",1
"Savicky, P.",1
"Smoljakov, P.",1
"Matallana Revuelta, G.",1
"Gocholashvili, M. M.",1
"Osorio, L. H.",1
"Bovie, W. T.",1
"Franklin, H. J.; Cross, C. E.",1
"Lauchli, E.",1
"Bureau of Meteorology, Melbourne",1
"Vladimirskaja, L.",1
"Tjuremnov, S. N.",1
"Rothe, G.",1
"Baroulina, E. I.",1
"Sibinga, E. S.",1
"Heybrock, W.",1
"Fishenden, M.; Saunders, O. A.",1
"Mead, D. W.",1
"Geslin, H.; Henin, S.; Marcel, M.",1
"Schenne, F.",1
"Nicholson, J. W.",1
"Roberts, R. A.",1
"Campbell, R. S.",1
"Smith, W. K.",1
"Cragoe, E. J.",1
"Howard, A.",1
"Becquerel, P.",1
"Ikeno, S.; Fujiwhara, S.",1
"Harris, H. A.",1
"Metzger, W. H.",1
"Kimball, H. H.",1
"Wellner, C. A.",1
"Hecht, W.; Himmelbaur, W.; Koch, W.",1
"Hart, H.; Forbes, S. L.",1
"Young, W. J.",1
"Skidmore, C. L.",1
"Geiger, R.; Schmidt, W.",1
"Mitropolsky, A.",1
"Fitton, E. M.; Brooks, C. F.",1
"Kunze, G.",1
"Popovic, B.",1
"Lawrence, E. F.",1
"Fabianics, F.",1
"Rivère, C.",1
"Fowler, J. S.; Mariott, W.",1
"Baranov, D.",1
"Sigolev, A.",1
"Lodewick, J. E.",1
"McKenzie Taylor, E.",1
"Protopopov, B.",1
"von Rümker, K.",1
"Skobelcin, J.",1
"André, G.",1
"Flint, L. H.",1
"Walter, H.",1
"Forster, H. C.",1
"Poletika, W. v.",1
Wessler,1
"Dravid, R. K.",1
"Conrad, V.; Pollak, L. W.",1
"Tanada, T.",1
"Alberts, H. W.; et al.",1
"Lubimenko, W.",1
"Gassner, C.",1
"Buchinger, A.",1
"Jones, I. D.",1
"Anmad., J. -ud-D.; Aziz, M. A.",1
"Miller, D. H.",1
"Pfleiderer, H.; Buttner, K.",1
"Niethammer, A.",1
"Aldrich, W. W.; Work, R. A.",1
"Schapelle, N. A.",1
"Peterson, M. L.; Loomis, W. E.",1
"Oakley, R. A.; Westover, H. L.",1
"Fox, H.",1
"Harvey, R. B.",1
"Day, J. A.",1
"Shaw, J. K",1
"Coffman, F. A.",1
"Nagasawa, S.; Makino, K.",1
"Tuboi, I.",1
"Richardson, A. D.",1
"Sheard, C.; Johnson, A. F.",1
"Duncan, H. F.; Cooke, D. A.",1
"Gustafson, F. G.",1
"Clark, N. A.",1
"Chapman, L. J.",1
"Annett, H. E.",1
"Richards, P. W.",1
"Mersman, W.A.",1
"Farmer, J. B.",1
"Smith, A. D.",1
"Prankerd, T. L.",1
"Schroeder, G.",1
"Burgevin, H.",1
"Sutton, J. R.",1
"Smith, H. V.",1
"Klein, P.",1
"Schreyer, W.",1
"Deats, M. E.",1
"Gressle, C. A.",1
"Van der Wolk, P. C.",1
"Bus, A.",1
"Beaumont, J. H.; Weaver, J. G.",1
"Romanovsky, J.",1
"Waksman, S. A.; Gerretsen, F. C.",1
Guillot,1
"Boswell, V. R.; Jones, H. A.",1
Begun,1
"Blanchard, E.",1
"Schreckenthal-Schimitschek, G.",1
"Hess, V. F.; Eugster, J.",1
"Belcher, D. J.",1
"Denny, F. E.",1
"Leeson, H. C.; Mellanby, K.",1
"Rhoads, A. S.",1
Zaborovsky,1
"Davidson, O. W.",1
"Toumey, J. W.; Neethling, E. J.",1
"Elvegård, E.; Sjöstedt, G.",1
"Tindale, G. B.",1
"Ivanov, P. I.",1
"Rohrbeck, W.; Schlumberger, O",1
"Prytz, K. S.",1
"Zielke, W.",1
"Anderson, E. M.",1
"Romanovsky, P. S.",1
"Hemphill, D. D.; Murneek, A. E.",1
De Fru; David,1
"Vincent, C. L.; Pawson, W. W.",1
"Camp, A. F.; Mowry, H.; Loacks, K. W.",1
"Costanzo, G.; Negro, C.",1
"Tysdal, H. M.",1
"Bellair, G.",1
"Smith, A. M.",1
"Gevorkiantz, S. R.; Roe, E. J.",1
"Brinenko, V.",1
"Bystrikov, F.",1
"Papadakis, I. S.",1
"Davis, F. E.; Harrell, G. D.",1
"Forster, H. C.; Vasey, A. J.",1
"Bernard, E.",1
"Wassink, E. C.",1
"Peter, H.",1
"Oskamp, J.",1
"Benedict, H. M.",1
Feistritzer,1
"Fryer, J. R.",1
"Brandon, D.",1
"Brocks, K.",1
"Kühl, W.",1
"Maltras, E.",1
"Albertson, F. W.; Weaver, J. E.",1
"Bean, L. H.",1
"Reddick, D.",1
"Wiltshire, S. P.",1
"Gardner, V. R.; Merrill, T. A.; Toenjes, W.",1
"Sundling, H. L.; MacIntyre, A. C.; Patrick, A. L.",1
"Faes, H.; Staehelin, M.",1
"Singleton, W. R.",1
"Freckmann, W.; Brouwer, W.",1
"Livingston, B. G.; Haasis, F. W.",1
"Maximov, N. A.",1
"Tumanov, I. I.; Borodina, I. N.; Oleinikova, T. V.",1
"Champlin, M.",1
"Lang, R.",1
"Huberman, M. A.",1
"Dodge, A. F.; Aikman, J. M.",1
"Hubert, E. E.",1
"Lambeth, V. N.",1
"Heinicke, A. J.; Childers, N. F.",1
"Miege, E.",1
"Trankevic, N. N.",1
"Greene, S. W.",1
"Wakeley, J. T.; Rigney, J. A.",1
"Christopher, E. P.",1
"Hearn, G. D.",1
"Grön, H.",1
"MacGill, E. I.",1
"Blair, D. S.",1
"Keyes, C. G.",1
"Kassner, E.",1
"Baker, R. B.",1
"Savage, D. A.; Jacobson, L. A.",1
"Meade, R. M.",1
"Gray, L. G.",1
"Caillere, A.",1
"Wager, H.",1
"Ext, W.",1
"Lichvar, D.",1
Obuchov,1
"Schratz, E.",1
"Könekamp, A.; König, F.",1
"Aamodt, O. S.; Platt, A.W.",1
"Guittonneau, G.",1
"Barry, F.",1
"Iaroslavtsev, I. N.",1
"Dedebant, G.",1
"Hoare, A. H.",1
"Burtch, L. M.; Thorne, D. W.; Wann, F. B.",1
"Krapivine, V.",1
"Whitmore, J. S.",1
"Laus, H.",1
"Murneek, A. E.",1
"Connor, A. J.",1
"Rodionov, S. F.; Pavlova, E. N.",1
"Gutmann, I.",1
"Künkele, T.",1
"Machali, P.",1
"Dandeno, J. B.",1
"Ramanathan, K. R.; Ramdas, L. A.",1
"Ennis, B.",1
"Newton, R.; Anderson, J. A.",1
Bondy,1
"Long, F. L.",1
"Fernandez Cortés, M.",1
"McLagan, D. S.",1
"Kleiber, M.; Regan, W.",1
Guinier,1
"Dufrenoy, J.",1
"Groom, P.; Panisset, T. E.",1
"Frank, S. R.",1
"Thomas, H. E.; MacDaniels, L. H.",1
"Takahashi, K.",1
"Maleev, V. P.",1
"Kotok, E. I.",1
"Znoidko, D. V.",1
"Kirk, P. H.",1
"Gain, E.",1
"Troll, C.; Schottenloher, R.",1
"Sampson, A. W.",1
"Van Cleef, E.",1
"Bos, H.; et al.",1
"Ahmad, G.",1
"Newton, R.; Brown, W. R.; Anderson, J. A.",1
"Wardle, R. A.",1
"de la Cerisaie, J.",1
"Wright, H. L.",1
"Gerlach, J.",1
"Luncz, G.",1
"Mecke, R.",1
"King, C. A.",1
"Grandfield, C. O.",1
"Honing, J.",1
"Barr, P. M.",1
"Kelonig, M.",1
"Burgess, J. L.",1
"Irving, A. A.",1
"Vyssozky, G. N.",1
"Hausmann, G.",1
"Ayns, F. R.",1
"Haude, W.",1
"King, N. J.",1
"Wren, H. B.",1
"Newcombe, F. C.",1
"Busse, W. F.; Burnham, C. R.",1
"Litvinov, L. S.",1
"White, H. L.",1
"Albright, W.D.; Stokers, J.G.",1
"Johnson, H. A.",1
"Guscin, M. J.",1
"Mighell, R. L.; Rowe, H. B.",1
"Hartmann, H. T.",1
"Jovino, S.",1
"Seelhorst, C.; Freckmann, W.",1
"Kovalevsky, G. V.",1
"Cameron, S. H.",1
"Tottingham, W. E.; Shands, R. G.; Delwiche, E. D.",1
"Clark, J. E.; Margary, I. D.; Marshall, R.; Cave, C. J. P.",1
"Chailakhian, M. K.",1
"Madjinicolaou, J.",1
"Penfound, W. T.",1
"Willard, C. J.",1
"Schnelle, Fr.; Heiser, Fr.",1
"Stepanov, V. N.; Pokrovskaja, V. S.",1
"Mosier, J. G.",1
"Condit, I. J.",1
"Withrow, A. P.",1
"Trumble, H. C.",1
"Blackmore, R. F.; Neuman, F.; Brown, H. D.; Burrell, R. C.",1
"Fomin, N. P.",1
"Ihne, E.",1
"Westman, J.",1
"Childs, W. H.",1
"Evans, M.; Wilsie, C. P.",1
"Bayfield, E. G.",1
"Wille, J.",1
"Cockerell, T. D. A.",1
"Crandall, F. K.; Hartwell, B. L.",1
"Delcambre, E.; Trochon",1
Lochner,1
"Kimbrough, W. D.",1
"Podgajsky, M.",1
"Work, R. A.; Lewis, M. R.",1
"Perevozcikov, T. B.",1
"Firbas, F.; Rempe, H.",1
"Lafite, C.; Caudron, J.",1
"Obuchov, V. M.",1
"Moretti-Costanzi, S.",1
"Dunlap, M. E.",1
"Rimpau, W.",1
"McPhee, H. C.",1
"Aubréville, A.",1
"Eastham, J. W.",1
"Gams, H.",1
"Savinov, I.",1
"Moreau, R. E.",1
"Martin, J. F.",1
"Kodaira, Y.",1
"Rubtzov, I. A.",1
"Harmer, P. M.",1
"McMunn, R. L.",1
"de Perriere, J. Y.; Natier, E.",1
"Rettig, H.",1
"Snyder, H. C.",1
"Webber, H. J.",1
"Brazier, C. E.; Eble, L.",1
"Church, P. E.",1
"Gradenwitz, A.",1
"Lyon, C. J.",1
"Vigiani, D.",1
"Arnell, H. W.",1
"Fraps, G. S.; Sterges, A. J.",1
"Cochran, H. L.",1
"Steele, T. A.; Woldo, G. F.; Brown, W. S.",1
"Orchard, O. B.",1
"Oleinikova, T. V.",1
"Peltier, G. L.",1
"Gray, J.; Peirce, G. J.",1
"Yarnell, S. H.",1
"Horsfall, F.",1
"Vandenplas, A.",1
"Frödin, J.",1
"Clements, H. F.; Akamine, E.; Shigeura, G.; Moriguchi, S.",1
"Martin, J. N.",1
"Molozev, A. I.",1
"Degman, E. S.; Furr, J. R.; Magness, J. R.",1
"Stroede, W.",1
"McCalla, T. M.",1
"Schramm, W.",1
"Holttum, R. E.",1
"Åkerman, A.; Johannson, H.",1
"Ayyar, T. V. R.; Anantanarayanan, H. P.",1
"Headlee, T. J.",1
"Carter, H. G.",1
"Hant, I. C.",1
"Kunerth, W.; Miller, R. D.",1
"Oliver, R.",1
"Wohltmann, F.",1
"Liese, H.",1
"Vasilieva, N. G.",1
"Shelford, V. E.",1
"Wright, R. C.; Lauritzen, J. I.; Whiteman, T. M.",1
"McIndoe, G. H.",1
"Illicevsky, S.",1
"Flahaut, C.",1
"Finnell, H. H.; Houghton, H. W.",1
"Taylor, G.",1
"Dacy, G. H.",1
"Thomas, R.",1
"Grinsted, F. G.",1
"Saltykovsky, M.",1
"Loehwing, W. F.",1
"Isaac, W. E.",1
"McGinty, R. A.; Miller, E. R.",1
"Smosarski, W.",1
"Niehaus, H.",1
"Wiechmann, F.",1
"Henney, J. H.",1
Babrov,1
"Parker, J. R.",1
"Wood, R. C.",1
"Blanc, L.",1
"Voloshinova, G. A.",1
"Emsweller, S. L.; Stuart, N. W.; Byrnes, J. W.",1
"Blakley, B. D.",1
"Grossman, E. F.",1
"Gaussen, H.",1
"Magoon, C. A.; Culpepper, C. W.",1
"Cordes, H.",1
"Waksman, S. A.; Purvis, E. R.",1
"Engels, O.",1
"Siegenthaler, J.",1
"Kopper, F.",1
"Joerg, W. L. G.",1
"Bacon, L. B.; Hainesworth, R. G.; Jasny, N.; Purves, C. M.; Volin, L.; Whipple, C. E.",1
"Anthoine, A.",1
"Weintraub, R. L.",1
"Clough, H. W.",1
"Day, W. R.; Peace, T. R.",1
"Biletzky, M.",1
"Allen, W. E.",1
"Hiorth, G.",1
"Kramer, P. J.; Decker, J. P.",1
"Bukassow, S.",1
"Bastumoff, S.",1
"Welker, E.",1
"Dastur, R. H.; Samant, K. M.",1
"Boyen, J. L.",1
"Daniel, H. A.; Harper, H. J.",1
"Brixten, P. A.; Mellanby, K.",1
"Mudra, A.",1
"Lecrenier, A.",1
"Greene, L.; Withrow, R. B.; Richman, M. W.",1
"Vellando, I.",1
"Braschi, B.",1
"Hemming, F.",1
"Raman, P. K.; Satakopan, V.",1
"Novik, F.",1
"Claver, F. K.; Sívori, E. M.",1
"Zanon, F. S.",1
"Spirhanzl, J.",1
"Verigo, S. A.",1
"Zeuch, L.",1
"Heuser, O.",1
"Turnage, W. V.",1
"Spicer, H. C.",1
"Johnston, C. N.",1
"Crow, J. W.",1
"Lobovikov, N.",1
"Boekholt, K.",1
"Pinkhof, M.",1
"Mundkur, B. B.",1
"Sitton, B. G.",1
"Geilhofer, F.",1
"Tollenaar, D.; Blaauw, A. H.",1
"Meyer, K.",1
"Hide, J. C.",1
"Stones, R. G.",1
"Tuckermann, R.",1
"Dustan, G. G.",1
"Sagaev, B. A.",1
"Fucks, W. H.",1
"Hackbarth, J.",1
"Suetin, A.",1
"Chroboczek, E.",1
"Bosso, J. A.; Burgos, J. J.",1
"Sinclair, John G.",1
"Katti, M. S.",1
"Andrianov, P. I.",1
"Huckenpahler, B. J.",1
"Preyrière, L.",1
"Mitra, M.; Kheswalla, K. F.",1
"Powers, W. L.",1
"Friedel, H.",1
"Tutumi, K.",1
"Thomson, W. A.",1
"Kol'tsory, A. V.; Kol'tsory, L. I.",1
"Hammond, J.",1
"Houston, J.; Hale, R. W.",1
"Spafford, R. R.",1
"Goodwin, R. H.; Owens, O. V. H.",1
"Mezzadroli, G.; Vareton, E.",1
"Wood, J. G.",1
"Davies, W. L.",1
"Parkhurst, R. T.",1
"Tottingham, W. E.; Moore, J. G.",1
"Aleksandrov, V.",1
"Chetchowski, W.",1
"Franc de Ferrière, P. J. J.; Natier, E.",1
"Leach, W.",1
"Young, F. D.",1
"Iljin, W. S.",1
"De Sampaio Ferraz, J.",1
"Troll, C.",1
"Withrow, R. B.; Richman, M. W.",1
"Rigg, G. B.",1
"Johnson, H. N.",1
"Flint, L. H.; Moreland, C. F.",1
"Goodwin, H.",1
"Youngman, W.",1
"Aikins, G. A.; Fay, A. C.",1
"Stepanov, A.; Solovjova, E.",1
"Atkinson, A.; Love, H. H.",1
"Cholodny, N.",1
"Shoemaker, J. S.",1
"Bergen, J. Y.",1
"Baldit, A.",1
"Humlum, J.",1
"Lammerts, W. E.",1
"Peltier, G. L.; Tysdal, H. M.",1
"Magness, J. R.; Degman, E. S.; Furr, J. R.",1
"Bean, W. J.",1
"Green, R. A.",1
"Coward, K. H.",1
"Aniol, R.",1
"Delwiche, E. J.; Tottingham, W. E.",1
"Lorch, A.",1
"Dupoux, A.",1
"Beach, S. A.; Allen, F. W.",1
"Flint, L. H.; McAllister, E. D.",1
"Dolan, D. D.; Christopher, E. P.",1
"Eitingen, G. R.",1
"Gardner, W. A.",1
"Noguchi, Y.",1
"Flandrin, J.",1
"Dobson, T. E. W.",1
"André, H.",1
"Constantinescu, E.",1
Lukasenko,1
"Hecker, A.",1
"Worzella, W. W.",1
"Davy, G. A.",1
"Goodell, B. C.",1
"Lazarov, D. M.",1
"Tollenaar, D.",1
"Saint-Hilaire, K.",1
"Russell, W. C.; Howard, C. H.",1
"Pitmen, G. W.",1
"Murneek, A. E.; Wittwer, S. H.",1
"Wemore, E. B.",1
"Karrer, S.",1
"Dobrowsky, A.",1
"Ellis, J. H.; Shaper, W. H.; Caldwell, O. E.",1
"Schellenberg, A.",1
"Christiensen, F. W.; Hopper, T. H.",1
"Nicholson, A. J.",1
"Dostoinova, E. I.",1
"Lehmann, K.",1
"Makarov, I. I.",1
"Barber, L.",1
"Tompkins, R. G.",1
"Rudolf, G.; Job, M. M.; Santini, B.",1
"Balchin, W. G. V.; Pye, N.",1
"Foester, H. C.; Tincker, M. A. H.; Vasey, A. J.; Wadham, S. M.",1
"Hawkins, S.",1
"Wassink, E. C.; van der Scheer, C.",1
"Suzuki, M.",1
"Moore, M. H.",1
"Drake, F. R.",1
"Degani, M. H.",1
"Moreau, R.",1
"Doi, T.",1
"Potter, G. F.",1
"McCalla, T. M.; Duley, F. L.",1
"Nefedov, N. I.",1
"David, R. E.; Miroshkin, S. Z.",1
"Nevsky, L. A.",1
"Salmon, S. C.",1
"Bhatty, M. A.",1
Opitz,1
"Allen, F. W.",1
"Nichols, H. E.; Lantz, H. L.",1
"Allard, H. A.; Evans, M. W.",1
"Mather, K.; Anderson, G.",1
"Grillot, G.",1
"Verner, H. O.",1
"Glassberg, P. E.",1
"Espino, R. B.; Pantaleon, F.",1
"Imberger, K.",1
"Slater, C. S.; Hopp, H.",1
"Jones, I.",1
"Korytnikova, N. N.",1
